id,keyword,freq
81002,systemwhen,1.0
81003,systemwireless,1.0
81004,systemwith,9.0
81005,systemwithceaseless,1.0
81006,systemwork,1.0
81007,systemworld,1.0
81008,systemwwwneomarucokr,1.0
81009,systemyou,1.0
81010,systen,27.0
81011,systenextinguisher,1.0
81012,systenhs,1.0
81013,syster,8.0
81014,systerm,1.0
81015,systheticwork,1.0
81016,systme,22.0
81017,systmecar,17.0
81018,systmecarindustrus,1.0
81019,systmem,1.0
81020,systran,1.0
81021,systtem,1.0
81022,sysyem,18.0
81023,sysytem,2.0
81024,sysytemwe,1.0
81025,sytem,55.0
81026,sytheic,10.0
81027,sythentic,2.0
81028,sythetic,7.0
81029,sytle,25.0
81030,sytopium,1.0
81031,syurp,1.0
81032,syve,72.0
81033,szechuan,20.0
81034,sưởi,1.0
81035,sản,1.0
81036,sức,1.0
81037,t-board,1.0
81038,t-monet,1.0
81039,t-money,2.0
81040,t-rex,1.0
81041,t-shirt,78.0
81042,t-shirts,13.0
81043,tab,343.0
81044,tabacco,1.0
81045,tabaccostamping,1.0
81046,tabaide,1.0
81047,tabbed,1.0
81048,tabby,1.0
81049,table,3342.0
81050,table-top,1.0
81051,tableau,1.0
81052,tablebedside,1.0
81053,tablecall,132.0
81054,tablecallaluminum,1.0
81055,tablecallwith,1.0
81056,tableclock,1.0
81057,tablecloth,80.0
81058,tableecowin,1.0
81059,tableet,21.0
81060,tablefreezer,1.0
81061,tableguide,1.0
81062,tablekitchen,1.0
81063,tableroller,1.0
81064,tablerunner,1.0
81065,tables,8.0
81066,tablespace,12.0
81067,tablesupplies,1.0
81068,tablet,3060.0
81069,tablet-based,6.0
81070,tablet-optimized,1.0
81071,tabletcooperate,1.0
81072,tabletdietary,1.0
81073,tableteffect,1.0
81074,tabletfeedback,1.0
81075,tabletgesture,1.0
81076,tablethe,2.0
81077,tabletinclude,1.0
81078,tableting,3.0
81079,tabletitem,1.0
81080,tabletlaptop,1.0
81081,tabletlivestock,1.0
81082,tabletmid,1.0
81083,tabletnotebook,1.0
81084,tabletop,84.0
81085,tabletoppos,1.0
81086,tabletpc,31.0
81087,tabletquality,1.0
81088,tablets,18.0
81089,tabletsbiggest,1.0
81090,tabletsdry,1.0
81091,tabletshuntbox,1.0
81092,tabletsmart,1.0
81093,tabletspaper,1.0
81094,tablettreatment,1.0
81095,tableware,705.0
81096,tablewares,1.0
81097,tablewareset,1.0
81098,tablrt,1.0
81099,tabo,65.0
81100,tabos,1.0
81101,tabriz,1.0
81102,tabrx,1.0
81103,tabu,1.0
81104,tabulate,5.0
81105,tabwork,1.0
81106,tac,2.0
81107,tacan,1.0
81108,tacaof,1.0
81109,tacekr,1.0
81110,tach,63.0
81111,tachnolongy,25.0
81112,tacho,1.0
81113,tachograph,31.0
81114,tachometer,16.0
81115,tachometers,1.0
81116,tack,39.0
81117,tacker,1.0
81118,tackifier,52.0
81119,tackiness,1.0
81120,tacking,1.0
81121,tackle,81.0
81122,tacklessin,1.0
81123,tacky,6.0
81124,taco,1.0
81125,tacograph,1.0
81126,taconic,1.0
81127,tact,69.0
81128,tactial,82.0
81129,tactialthroat,1.0
81130,tactic,1.0
81131,tactical,113.0
81132,tacticalheavy,1.0
81133,tactile,288.0
81134,tactilestimulation,1.0
81135,tad,1.0
81136,tadalafil,5.0
81137,tadano,305.0
81138,tadanoattach,1.0
81139,tadanodozer,1.0
81140,tae,80.0
81141,taebaek,1.0
81142,taechang,1.0
81143,taegeuk,2.0
81144,taegeukgi,1.0
81145,taegeuksam,1.0
81146,taegwang,1.0
81147,taeha,1.0
81148,taeheung,1.0
81149,taehyun,1.0
81150,taeik,1.0
81151,taeil,1.0
81152,taejabus,1.0
81153,taejin,1.0
81154,taekham,1.0
81155,taekwang,2.0
81156,taekwondo,44.0
81157,taekwondobok,1.0
81158,taer,1.0
81159,taeru,6.0
81160,taeseongsa,1.0
81161,taesung,40.0
81162,taesungcom,1.0
81163,taesungmccom,1.0
81164,taewon,1.0
81165,taewoo,1.0
81166,taeyang,13.0
81167,taeyangcho,1.0
81168,taeyeon,1.0
81169,taeyoung,3.0
81170,tafetta,5.0
81171,taffeta,27.0
81172,taffta,1.0
81173,taffy,1.0
81174,tag,798.0
81175,tagatose,2.0
81176,taget,1.0
81177,tagevent,1.0
81178,tagfar,1.0
81179,tagged,1.0
81180,tagging,1.0
81181,tagline,26.0
81182,tags,1.0
81183,tagus,1.0
81184,taharus,1.0
81185,tahiti,31.0
81186,tahitian,29.0
81187,tahitus,29.0
81188,taht,73.0
81189,tahtcharacteristic,1.0
81190,taiga,2.0
81191,taihan,14.0
81192,taihancontain,1.0
81193,taihankob,1.0
81194,taihans,1.0
81195,tail,170.0
81196,tailand,5.0
81197,tailbone,1.0
81198,tailer,15.0
81199,tailess,1.0
81200,tailgate,48.0
81201,tailgatehood,1.0
81202,tailgatetravel,1.0
81203,taillift,1.0
81204,taillight,2.0
81205,tailor,246.0
81206,tailor-shirt,1.0
81207,tailor-tailor,1.0
81208,tailorable,2.0
81209,tailored,5.0
81210,tailoring,4.0
81211,tailorsuit,2.0
81212,tailroad,1.0
81213,tails,3.0
81214,tailstock,1.0
81215,tailtip,2.0
81216,taiming,1.0
81217,tain,1.0
81218,taining,74.0
81219,taipei,1.0
81220,tair,43.0
81221,tairo,1.0
81222,taiselec,1.0
81223,tait,6.0
81224,taitconsist,1.0
81225,taitec,1.0
81226,taiwa,1.0
81227,taiwan,495.0
81228,taiwanalibaba,1.0
81229,taiwanchina,1.0
81230,taiwanese,2.0
81231,taiwanexhibition,1.0
81232,taiwanjapan,1.0
81233,taiwans,2.0
81234,taiwn,117.0
81235,taiwncompany,1.0
81236,taiyaki,1.0
81237,taiyo,79.0
81238,tajikistan,2.0
81239,tajikstan,1.0
81240,tajikstanmy,1.0
81241,tajima,1.0
81242,tajine,1.0
81243,tak,2.0
81244,taka,11.0
81245,takapin,1.0
81246,takara,1.0
81247,takata,1.0
81248,take,5188.0
81249,take-out,1.0
81250,take-up,1.0
81251,takeabsorb,1.0
81252,takeadvantage,1.0
81253,takeambient,2.0
81254,takecarry,1.0
81255,takechance,1.0
81256,takecontrol,1.0
81257,takefresh,1.0
81258,takelax,1.0
81259,takeminute,2.0
81260,takemovie,1.0
81261,taken,4.0
81262,takenap,1.0
81263,takeoff,3.0
81264,takeout,4.0
81265,takephoto,1.0
81266,takeplace,3.0
81267,takepreventative,6.0
81268,takeprotection,1.0
81269,takers,1.0
81270,takes,37.0
81271,takesec,2.0
81272,takeseconde,1.0
81273,takeshower,1.0
81274,takesingle,1.0
81275,takespot,1.0
81276,takestability,1.0
81277,takethe,1.0
81278,takeuchi,1.0
81279,takeuchus,1.0
81280,takeup,10.0
81281,takewithout,1.0
81282,taki-yaki,1.0
81283,taking,12.0
81284,takingoff,1.0
81285,takjoo,1.0
81286,takju,4.0
81287,taklon,1.0
81288,takoyaki,1.0
81289,takreer,221.0
81290,tal,2.0
81291,talbet,1.0
81292,talbot,1.0
81293,talc,12.0
81294,tale,53.0
81295,talent,99.0
81296,talented,21.0
81297,tales,2.0
81298,taletotal,1.0
81299,talina,1.0
81300,talit,1.0
81301,talk,266.0
81302,talkbox,2.0
81303,talkie,76.0
81304,talking,2.0
81305,talkingrobo,8.0
81306,talkmedical,1.0
81307,talks,1.0
81308,tall,92.0
81309,tallent,1.0
81310,taller,1.0
81311,tallow,1.0
81312,tally,1.0
81313,talon,2.0
81314,tals,1.0
81315,tam,2.0
81316,tama,1.0
81317,tamage,1.0
81318,tamanu,2.0
81319,tamara,20.0
81320,tamas,1.0
81321,tambourine,1.0
81322,tami,5.0
81323,taming,1.0
81324,tamko,1.0
81325,tamp,254.0
81326,tamper,8.0
81327,tamperature,53.0
81328,tamperswitch,23.0
81329,tampertools,1.0
81330,tamping,2.0
81331,tampon,183.0
81332,tamtam,1.0
81333,tamus,4.0
81334,tan,1074.0
81335,tanadarama,1.0
81336,tandem,118.0
81337,tandemhomogeneous,1.0
81338,tandom,1.0
81339,tandum,1.0
81340,tandy,1.0
81341,tang,6.0
81342,tangent,2.0
81343,tangential,5.0
81344,tangerince,10.0
81345,tangerine,42.0
81346,tangerinelack,1.0
81347,tangibility,1.0
81348,tangible,19.0
81349,tangjung,9.0
81350,tangle,142.0
81351,tangled,1.0
81352,tangledisconnect,1.0
81353,tangleline,1.0
81354,tangy,3.0
81355,tank,3562.0
81356,tankadoping,1.0
81357,tankavailable,1.0
81358,tankclean,1.0
81359,tankcompressor,1.0
81360,tankdimple,1.0
81361,tankdouble,1.0
81362,tankeasy,1.0
81363,tankect,1.0
81364,tanker,296.0
81365,tankers,2.0
81366,tankexhibition,1.0
81367,tankimmerged,1.0
81368,tankimprove,1.0
81369,tankindustrial,3.0
81370,tankit,6.0
81371,tankless,15.0
81372,tanklorry,1.0
81373,tankmaterial,1.0
81374,tankmixture,1.0
81375,tankno,1.0
81376,tanknon,1.0
81377,tankoptimum,1.0
81378,tankoxygen,1.0
81379,tankreservoir,2.0
81380,tankresistance,1.0
81381,tankrisk,1.0
81382,tankry,1.0
81383,tanks,91.0
81384,tanksavailable,1.0
81385,tanksave,1.0
81386,tanksfilm,1.0
81387,tanksflexibility,1.0
81388,tankshmus,1.0
81389,tanksinjectable,1.0
81390,tanksize,1.0
81391,tankskeunwoo,1.0
81392,tankslight,1.0
81393,tankspelvis,1.0
81394,tankstainless,1.0
81395,tankstamp,1.0
81396,tankstirring,1.0
81397,tankstorage,1.0
81398,tanktech,25.0
81399,tanktwo,1.0
81400,tankvaporizer,1.0
81401,tankvarious,1.0
81402,tankwheelhouse,1.0
81403,tankwithout,1.0
81404,tanned,3.0
81405,tanneries,1.0
81406,tannery,3.0
81407,tannin,59.0
81408,tanning,99.0
81409,tannins,2.0
81410,tansformer,12.0
81411,tansparent,28.0
81412,tansportation,1.0
81413,tantal,7.0
81414,tantalite,3.0
81415,tantalum,15.0
81416,tantalumconsulting,1.0
81417,tantan,1.0
81418,tantra,1.0
81419,tanzania,7.0
81420,tao,13.0
81421,taobao,3.0
81422,tap,1840.0
81423,tap-changer,2.0
81424,tapactual,1.0
81425,tapcan,1.0
81426,tape,4496.0
81427,tape-processing,1.0
81428,tapeadhesive,1.0
81429,tapeaerospace,1.0
81430,tapeantistatic,1.0
81431,tapebinder,1.0
81432,tapecustom,1.0
81433,taped,2.0
81434,tapedevelopment,1.0
81435,tapefire,1.0
81436,tapefoam,238.0
81437,tapehyonjin,2.0
81438,tapeimprove,1.0
81439,taper,78.0
81440,taperbrand,1.0
81441,taperd,1.0
81442,tapered,24.0
81443,tapes,17.0
81444,tapesinjection,1.0
81445,tapestaple,1.0
81446,tapestry,13.0
81447,tapesultra,1.0
81448,tapetension,1.0
81449,tapetouch,1.0
81450,taping,69.0
81451,tapioca,121.0
81452,tapiocaraw,1.0
81453,tapit,1.0
81454,tapje,2.0
81455,tappatch,6.0
81456,tapped,1.0
81457,tapper,1.0
81458,tappet,17.0
81459,tappets,1.0
81460,tapphoto,1.0
81461,tapping,11.0
81462,tappy,103.0
81463,tappymicro,1.0
81464,taprod,1.0
81465,taps,2.0
81466,tapsaddle,2.0
81467,tapwaterthe,2.0
81468,taq,2.0
81469,tar,96.0
81470,taraegwa,1.0
81471,taraegwapie,1.0
81472,tarapulin,1.0
81473,tarceva,1.0
81474,tardiness,1.0
81475,taretment,1.0
81476,target,2800.0
81477,targetage,19.0
81478,targetageyarn,1.0
81479,targetblue,2.0
81480,targetbuyer,1.0
81481,targetcontents,1.0
81482,targetdairy,2.0
81483,targetdomestic,1.0
81484,targeted,4.0
81485,targeting,7.0
81486,targetinterpret,1.0
81487,targetremote,1.0
81488,targets,4.0
81489,targetspecific,1.0
81490,targetstation,1.0
81491,targetsupply,2.0
81492,targett,42.0
81493,targetwindow,1.0
81494,targetwinter,1.0
81495,tariff,230.0
81496,tariffadvantage,2.0
81497,tariffit,1.0
81498,tarifftreatment,1.0
81499,tarin,1.0
81500,tarkally,1.0
81501,tarket,26.0
81502,tarnish,64.0
81503,taro,1.0
81504,tarp,99.0
81505,tarpauin,1.0
81506,tarpaulin,1111.0
81507,tarpaulinbag,1.0
81508,tarpaulincanopy,1.0
81509,tarpaulinfabric,2.0
81510,tarpaulinpolyester,1.0
81511,tarpaulins,1.0
81512,tarpaulinsfabric,1.0
81513,tarpaulintarp,1.0
81514,tarps,4.0
81515,tarpulin,3.0
81516,tart,115.0
81517,tartar,90.0
81518,tartnee,13.0
81519,tartrate,1.0
81520,tas,1.0
81521,taseolsus,11.0
81522,task,258.0
81523,taskespecially,1.0
81524,tasking,3.0
81525,taskit,1.0
81526,taskpurse,1.0
81527,tasks,9.0
81528,taskssystem,1.0
81529,taslan,1.0
81530,tasmania,1.0
81531,tassel,2.0
81532,tassimon,1.0
81533,tast,2.0
81534,taste,2498.0
81535,tastea,5.0
81536,tastecorporation,1.0
81537,tasted,2.0
81538,tastedodram,1.0
81539,tastefast,3.0
81540,tasteflavor,1.0
81541,tastefreesh,1.0
81542,tastefully,10.0
81543,tastefunctionality,1.0
81544,tastegold,1.0
81545,tasteit,28.0
81546,tasteless,2.0
81547,tastenutritionthe,1.0
81548,taster,47.0
81549,tastes,7.0
81550,tasteshanghai,1.0
81551,tastesperformance,1.0
81552,tastesugaring,1.0
81553,tastesupply,1.0
81554,tastesweet,1.0
81555,tastetear,31.0
81556,tastethe,1.0
81557,tastethi,5.0
81558,tastethiwater,1.0
81559,tastevary,1.0
81560,tastewe,1.0
81561,tastier,1.0
81562,tasting,179.0
81563,tasty,282.0
81564,tastyexist,1.0
81565,tastythree,1.0
81566,tat,6.0
81567,tata,16.0
81568,tatami,5.0
81569,tatamus,1.0
81570,tatawoo,1.0
81571,tate,1.0
81572,tatic,1.0
81573,tatoo,2.0
81574,tatste,1.0
81575,tatters,3.0
81576,tatto,16.0
81577,tattoits,1.0
81578,tattoo,80.0
81579,tatung,1.0
81580,tauern,1.0
81581,tauren,1.0
81582,taurine,65.0
81583,taurinein,1.0
81584,tautly,1.0
81585,tava,1.0
81586,tax,124.0
81587,taxi,251.0
81588,taxicab,1.0
81589,taximeter,25.0
81590,taxiway,12.0
81591,taxiwayefficiency,1.0
81592,taxol,1.0
81593,taxt,1.0
81594,taylor,10.0
81595,taylormade,3.0
81596,tayo,1.0
81597,tazobactum,1.0
81598,tbb,16.0
81599,tbd,38.0
81600,tbe,1.0
81601,tbest,1.0
81602,tbm,61.0
81603,tbms,1.0
81604,tbn,1.0
81605,tbp,66.0
81606,tbpad,1.0
81607,tbpapply,1.0
81608,tbpbeing,1.0
81609,tbpconstruction,1.0
81610,tbpdesign,1.0
81611,tbpexcavator,1.0
81612,tbpgeneral,1.0
81613,tbphydraulic,2.0
81614,tbpmanufacturing,1.0
81615,tbpsulphure,1.0
81616,tbptransfer,1.0
81617,tbptriple,1.0
81618,tbr,3.0
81619,tbrpattern,1.0
81620,tbt,2.0
81621,tbu,2.0
81622,tca,1.0
81623,tcaw,10.0
81624,tcb,1.0
81625,tcc,1.0
81626,tccdisplaycrane,1.0
81627,tce,1.0
81628,tceop,1.0
81629,tcf,1.0
81630,tcfield,1.0
81631,tcg,4.0
81632,tch,1.0
81633,tci,1.0
81634,tcic,18.0
81635,tcl,1.0
81636,tcm,2.0
81637,tco,12.0
81638,tcp,26.0
81639,tcr,4.0
81640,tct,48.0
81641,tctile,1.0
81642,tcu,236.0
81643,tcurotation,1.0
81644,tcus,1.0
81645,tcuwhichi,1.0
81646,tcxo,22.0
81647,tda,1.0
81648,tdd,27.0
81649,tdds,4.0
81650,tdf,1.0
81651,tdi,5.0
81652,tdk,1.0
81653,tdl,1.0
81654,tdlas,1.0
81655,tdm,11.0
81656,tdmb,15.0
81657,tdn,1.0
81658,tdoa,1.0
81659,tds,6.0
81660,tdus,175.0
81661,tdushydraulic,1.0
81662,tdwr,1.0
81663,tea,2529.0
81664,teabag,168.0
81665,teablack,2.0
81666,teac,1.0
81667,teach,82.0
81668,teacher,210.0
81669,teacherpc,1.0
81670,teachers,8.0
81671,teacherstand,1.0
81672,teachin,1.0
81673,teaching,238.0
81674,teachingdigital,1.0
81675,teachingresource,1.0
81676,teachingsynchrotron,1.0
81677,teachunk,1.0
81678,teaciron,1.0
81679,teacitron,1.0
81680,teacold,1.0
81681,teacorganic,1.0
81682,teacup,1.0
81683,teadmill,1.0
81684,teadry,1.0
81685,teaeffect,1.0
81686,teaessence,1.0
81687,teafood,1.0
81688,teafork,24.0
81689,teafreeze,1.0
81690,teagranulated,1.0
81691,teaha,1.0
81692,teahoney,5.0
81693,teak,6.0
81694,teakind,1.0
81695,teal,1.0
81696,tealemon,1.0
81697,tealight,1.0
81698,team,872.0
81699,teamade,1.0
81700,teamcontinue,1.0
81701,teamorus,1.0
81702,teamoverseas,1.0
81703,teamperform,1.0
81704,teamplay,16.0
81705,teams,6.0
81706,teamshare,1.0
81707,teamwe,1.0
81708,teaneed,1.0
81709,teaonly,1.0
81710,teaorganic,4.0
81711,teaperfectly,3.0
81712,teapot,3.0
81713,tear,346.0
81714,tearable,41.0
81715,teardrop,140.0
81716,teardropshape,2.0
81717,tearga,1.0
81718,tearhyaluronate,1.0
81719,tearin,1.0
81720,tearing,3.0
81721,tears,4.0
81722,teas,3.0
81723,teasconcept,1.0
81724,teaspoon,142.0
81725,teaspoonful,1.0
81726,teaste,11.0
81727,teasting,1.0
81728,teasu,1.0
81729,teasung,1.0
81730,teat,215.0
81731,teataste,1.0
81732,teatcooling,1.0
81733,teathree,1.0
81734,teatransfer,1.0
81735,teaware,2.0
81736,teawe,1.0
81737,tec,39.0
81738,teca,2.0
81739,tecabon,1.0
81740,tecarbonone,1.0
81741,tecdoc,1.0
81742,tech,928.0
81743,techbology,1.0
81744,techbrush,1.0
81745,techcorp,1.0
81746,techda,1.0
81747,techfin,1.0
81748,techinal,17.0
81749,teching,60.0
81750,techique,1.0
81751,techjacktech,1.0
81752,techknowlogy,1.0
81753,techlon,2.0
81754,techmarine,1.0
81755,techmology,1.0
81756,techncian,1.0
81757,technic,197.0
81758,technical,3177.0
81759,technicalcreation,3.0
81760,technicaldirection,1.0
81761,technicalexpertise,1.0
81762,technicalfertilizer,2.0
81763,technicalgrade,1.0
81764,technically,542.0
81765,technicalskill,2.0
81766,technicalspecification,4.0
81767,technicalteaching,2.0
81768,technicaly,4.0
81769,technician,838.0
81770,technicianchain,1.0
81771,technicianconstruction,2.0
81772,techniciandevice,1.0
81773,techniciandream,1.0
81774,technicianiron,1.0
81775,technicianmotor,2.0
81776,technicianrequest,5.0
81777,technicianrock,1.0
81778,technicians,7.0
81779,technicianshipbuilding,2.0
81780,techniciansmooth,1.0
81781,technicianwould,1.0
81782,technics,2.0
81783,technicsoothing,1.0
81784,technigue,1.0
81785,technilogies,1.0
81786,technip,235.0
81787,technique,1798.0
81788,techniqueenjoy,1.0
81789,techniqueensured,1.0
81790,techniquegilt,4.0
81791,techniquegood,1.0
81792,techniqueinsulate,1.0
81793,techniquemedicines,1.0
81794,techniquemonitor,1.0
81795,techniques,20.0
81796,techniquespecialize,1.0
81797,techniquesusing,1.0
81798,techniqueunique,1.0
81799,technizuevital,1.0
81800,technlogy,1.0
81801,techno,28.0
81802,techno-profit,1.0
81803,technogoy,1.0
81804,technoiogy,1.0
81805,technolgoy,1.0
81806,technolgy,2.0
81807,technoligy,67.0
81808,technolog,1.0
81809,technologe,1.0
81810,technologic,30.0
81811,technological,1253.0
81812,technologicalchoice,1.0
81813,technologicaldevelopment,3.0
81814,technologicalfacial,1.0
81815,technologically,27.0
81816,technologicalprinciple,1.0
81817,technologicalstrength,1.0
81818,technologicconvergence,1.0
81819,technologies,35.0
81820,technologiesespecially,1.0
81821,technologiesit,1.0
81822,technologiesour,2.0
81823,technologiespure,1.0
81824,technologize,1.0
81825,technologu,1.0
81826,technology,19048.0
81827,technology-incorporated,1.0
81828,technology-related,1.0
81829,technologyability,1.0
81830,technologyaccumulate,1.0
81831,technologyacquring,1.0
81832,technologyanalysis,4.0
81833,technologyanyone,1.0
81834,technologyart,1.0
81835,technologyas,1.0
81836,technologybillion,1.0
81837,technologycertificate,1.0
81838,technologycertify,1.0
81839,technologyclose,1.0
81840,technologycombine,2.0
81841,technologyconvert,1.0
81842,technologydevelop,2.0
81843,technologydevelopment,1.0
81844,technologydevice,1.0
81845,technologydifferentiated,1.0
81846,technologydistance,2.0
81847,technologyduomo,1.0
81848,technologyeducation,1.0
81849,technologyeffective,1.0
81850,technologyelegant,1.0
81851,technologyenable,1.0
81852,technologyenhancement,1.0
81853,technologyensure,1.0
81854,technologyequipment,1.0
81855,technologyergonomic,2.0
81856,technologyevolve,4.0
81857,technologyexchange,1.0
81858,technologyexclusive,1.0
81859,technologyexperience,1.0
81860,technologyexpertise,1.0
81861,technologyfeel,1.0
81862,technologyfirst,2.0
81863,technologyframe,1.0
81864,technologyguarantee,1.0
81865,technologyhomogeneous,1.0
81866,technologyidentify,1.0
81867,technologyig,1.0
81868,technologyimage,1.0
81869,technologyinc,25.0
81870,technologyinformation,1.0
81871,technologyintroduction,1.0
81872,technologyit,7.0
81873,technologyjecfa,1.0
81874,technologykey,1.0
81875,technologykind,1.0
81876,technologykjet,1.0
81877,technologylens,1.0
81878,technologylong,1.0
81879,technologymanufacturere,1.0
81880,technologymanufacturing,1.0
81881,technologymaximum,2.0
81882,technologymechanism,1.0
81883,technologyoutstanding,1.0
81884,technologyperfect,1.0
81885,technologyperform,1.0
81886,technologypico,1.0
81887,technologyplate,1.0
81888,technologyproduce,23.0
81889,technologyprofessional,1.0
81890,technologyqualify,1.0
81891,technologyreduce,1.0
81892,technologyreliable,2.0
81893,technologyremove,1.0
81894,technologyresearch,2.0
81895,technologyresource,1.0
81896,technologyrich,1.0
81897,technologyroller,1.0
81898,technologyroom,1.0
81899,technologysafely,1.0
81900,technologysale,1.0
81901,technologysatisfy,1.0
81902,technologysatisfying,1.0
81903,technologysee,1.0
81904,technologysemiconductor,1.0
81905,technologyseparate,1.0
81906,technologyservice,1.0
81907,technologysingle,1.0
81908,technologysize,1.0
81909,technologysmart,1.0
81910,technologysmoke,5.0
81911,technologystate,1.0
81912,technologystock,3.0
81913,technologysurgical,1.0
81914,technologysystem,1.0
81915,technologytechnology,1.0
81916,technologythi,1.0
81917,technologythrough,1.0
81918,technologytransmit,1.0
81919,technologytypically,1.0
81920,technologyus,1.0
81921,technologyusing,27.0
81922,technologyweight,1.0
81923,technologywholly,1.0
81924,technologyworld,1.0
81925,technologyy,1.0
81926,technologyyou,1.0
81927,technolohy,244.0
81928,technolohyltd,5.0
81929,technonia,1.0
81930,technopark,3.0
81931,technoweb,17.0
81932,technuque,1.0
81933,techology,14.0
81934,techonolgy,1.0
81935,techonology,36.0
81936,techron,1.0
81937,techs,6.0
81938,techthermostat,1.0
81939,techtransformation,1.0
81940,techwin,42.0
81941,techwiz,2.0
81942,tecnel,1.0
81943,tecnology,1.0
81944,teco,2.0
81945,tecoline,1.0
81946,tecpolyester,1.0
81947,tecpos,1.0
81948,tectile,1.0
81949,teddy,19.0
81950,tedious,12.0
81951,tee,499.0
81952,teeconnect,1.0
81953,teeelbow,1.0
81954,teel,49.0
81955,teen,1.0
81956,teenager,32.0
81957,teenagers,1.0
81958,teeng,1.0
81959,teens,2.0
81960,teescompression,1.0
81961,teeth,36.0
81962,teethe,35.0
81963,teether,142.0
81964,teetherraw,2.0
81965,teething,2.0
81966,teeththi,1.0
81967,teevr,1.0
81968,teeweldolet,1.0
81969,tefc,1.0
81970,teflex,20.0
81971,teflexmain,1.0
81972,teflexrepresentive,1.0
81973,teflon,403.0
81974,teflon-coated,1.0
81975,tefloncarbon,5.0
81976,tefloninjection,1.0
81977,teflonstainless,1.0
81978,teflontrellesborg,1.0
81979,teg,1.0
81980,tego,3.0
81981,tegware,1.0
81982,teh,1.0
81983,tehchnology,34.0
81984,tehcnlogy,1.0
81985,tehcnology,1.0
81986,teicoplanin,1.0
81987,tek,2.0
81988,teka,60.0
81989,tekabi,1.0
81990,tekavir,1.0
81991,tekcellbrand,1.0
81992,tel,27.0
81993,telangiectasia,2.0
81994,telas,1.0
81995,telco,11.0
81996,telcommunication,1.0
81997,telcordia,2.0
81998,telcordiaconvenience,217.0
81999,telcos,1.0
82000,tele,1.0
82001,telec,16.0
82002,telecare,1.0
82003,telecentric,1.0
82004,teleco,1.0
82005,telecom,505.0
82006,telecomhospital,2.0
82007,telecominternet,2.0
82008,telecomis,1.0
82009,telecomm,16.0
82010,telecommmunication,72.0
82011,telecommnunication,16.0
82012,telecommnunications,1.0
82013,telecommuncation,11.0
82014,telecommunicaion,1.0
82015,telecommunicate,1.0
82016,telecommunicated,1.0
82017,telecommunicatin,1.0
82018,telecommunication,1992.0
82019,telecommunicationetc,1.0
82020,telecommunicationi,1.0
82021,telecommunicationintergration,1.0
82022,telecommunicationlarge,1.0
82023,telecommunicationlocal,1.0
82024,telecommunicationm,1.0
82025,telecommunicationmodule,1.0
82026,telecommunicationprojector,1.0
82027,telecommunications,617.0
82028,telecommunicationsequipment,43.0
82029,telecommunicationsextinguish,1.0
82030,telecommunicationsgovernment,1.0
82031,telecommunicationshipboard,2.0
82032,telecommunicationsstation,1.0
82033,telecommunicationsystem,1.0
82034,telecommunicationtactical,1.0
82035,telecommunicationthe,2.0
82036,telecommunicationthroughout,2.0
82037,telecoms,2.0
82038,telecomunication,43.0
82039,telectrode,1.0
82040,teleferic,115.0
82041,telegraph,3.0
82042,telegraphic,18.0
82043,telegraphy,10.0
82044,telegro,1.0
82045,telehandler,1.0
82046,telekeeper,1.0
82047,telel,1.0
82048,telemall,1.0
82049,telematic,68.0
82050,telematics,11.0
82051,teleme,4.0
82052,telemedicine,29.0
82053,telemeter,2.0
82054,telemetric,1.0
82055,telemetry,35.0
82056,telephon,65.0
82057,telephondatum,1.0
82058,telephone,1627.0
82059,telephonecomputer,1.0
82060,telephonelaundry,1.0
82061,telephoneport,1.0
82062,telephonepublic,2.0
82063,telephones,2.0
82064,telephoneseparate,1.0
82065,telephoneserve,1.0
82066,telephoneset,2.0
82067,telephoneswater,1.0
82068,telephonic,1.0
82069,telephony,255.0
82070,telephonyfunctionality,2.0
82071,telepresenc,6.0
82072,telepresence,29.0
82073,teleradiology,11.0
82074,teleradiologysolution,2.0
82075,telescope,11.0
82076,telescopic,166.0
82077,telescoping,86.0
82078,teleshi,1.0
82079,telesquare,1.0
82080,teletech,94.0
82081,teletechprovide,1.0
82082,televiewer,5.0
82083,television,1395.0
82084,televisionapplication,1.0
82085,televisioncompatible,6.0
82086,televisiong,18.0
82087,televisionnumerous,1.0
82088,televisionround,1.0
82089,telex,75.0
82090,telivery,1.0
82091,tell,47.0
82092,tellecommunicatio,1.0
82093,tellecommunication,1.0
82094,teller,98.0
82095,tellers,2.0
82096,telling,2.0
82097,telmisar,1.0
82098,telmisartan,220.0
82099,telmisartanhctz,1.0
82100,telnet,19.0
82101,telo,1.0
82102,telosec,1.0
82103,telper,1.0
82104,telso,1.0
82105,tem,3.0
82106,tema,2.0
82107,temerature,41.0
82108,temoerature,1.0
82109,temp,387.0
82110,tempapplication,1.0
82111,temparature,47.0
82112,temparaturedetect,1.0
82113,tempcontrol,1.0
82114,tempcontroller,1.0
82115,tempeature,1.0
82116,temper,853.0
82117,tempera,1.0
82118,temperament,1.0
82119,temperate,1.0
82120,temperatrue,1.0
82121,temperatuer,1.0
82122,temperatur,9.0
82123,temperature,10285.0
82124,temperature-humidity,1.0
82125,temperatureblend,1.0
82126,temperatureblended,1.0
82127,temperaturebuyer,1.0
82128,temperatureby,1.0
82129,temperaturecalibration,1.0
82130,temperaturecompensation,1.0
82131,temperaturecontent,1.0
82132,temperaturecontrol,1.0
82133,temperatureduring,1.0
